"Reviewer_ID","Total_reviews","Reviewer_ranking","Total_helpful_votes","Location","Recent_ratings"
"AI56J0W03FXI3","10","15,437,733","12 of 36","ENCINO, US, Canada","4 5 4 4 5 5 4 5 4 4"
"AI57M37PKP4N7","8","870,096","6 of 8","","5 5 4 4 5 3 5 1"
"AI59C7249Z8AQ","10","615,101","4 of 5","","5 5 5 1 5 4 4 5 5 4"
"AI59G95VEAQWA","10","542,055","200 of 253","Lexington, KY","5 5 4 5 5 5 3 5 5 5"
"AI59MHX0ES6O1","1","6,978,407","3 of 3","","5"
"AI5FREPPD3YI0","7","4,987,115","54 of 67","","2 2 2 4 5 5 5 5 4 4"
"AI5IJNX8YT9ES","2","3,554,584","2 of 2","Riyadh, Kingdom of Saudi Arabia","5 4"
"AI5ILHSOQASFQ","10","130,166","42 of 45","PA USA","2 5 5 5 5 5 5 5 1 5"
"AI5UYB3DPIP85","9","908,290","94 of 118","Cape Cod","5 2 5 2 3 2 3 5 3"
"AI5XI5WLUEWFC","10","1,524,164","6 of 11","Orange, CA","4 5 5 5 4 4 4 1 4 4"
"AI6CLHWI2318Q","10","351,036","24 of 27","","5 1 5 3 5 5 3 4 5 4"
"AI6EWUS5EH1XH","3","3,082,166","7 of 8","Clarksville, TN","5 4 5"
"AI6GJ0TDRJFZP","10","6,516","504 of 637","New Jersey, USA","4 4 5 5 4 4 3 3 2 3"
"AI6R8QC74BS7E","4","973,883","6 of 7","","5 5 5 5"
"AI6RGAE2R9HIL","8","1,181,409","1 of 1","","4 4 5 5 4 2 4 5"
"AI6S6EIRZNEXY","2","4,966,824","","","4 4"
"AI6U9J6TF12B6","10","136,504","27 of 39","","4 4 4 5 1 4 4 4 4 3"
"AI6UM7JFGWSRM","3","1,859,817","2 of 3","","3 1 1"
"AI6VBMUP8VIN0","6","1,069,753","14 of 14","","5 5 5 5 5 1"
"AI6YRQK6XGAOA","6","2,773,153","6 of 6","Yulee, FL","5 5 5 5 5 4"
"AI76KR1XG6EED","3","2,871,965","1 of 1","Ravenswood, WV","5 5 5"
"AI7FG0JAGX77B","10","167,136","73 of 86","Boise, ID","5 5 4 4 4 3 4 2 4 2"
"AI7GEP24C2GI4","10","158,461","106 of 119","Columbus, OH","5 4 5 5 5 4 2 5 5 5"
"AI7OO4P5IKZ5I","5","694,354","10 of 12","FL","1 5 5 4 1"
"AI7RUSFEYUG0F","37","191,354","127 of 163","NC","1 1 5 1 1 5 2 1 2 2"
"AI7RXP6I9O9AC","8","2,985,833","3 of 6","SE Oklahoma","5 3 4 5 4 3 5 5"
"AI7UYNMT3NB1W","4","1,276,946","2 of 3","","5 5 5 5"
"AI7XEQBRV4TPE","5","2,237,959","18 of 21","Tampa Bay, Florida","5 3 1 5 5"
"AI82OB24HV0BO","10","37,598","204 of 222","Orlando, FL USA","4 3 4 4 5 4 5 5 5 5"
"AI82VEZNUO41Q","3","15,445,394","2 of 8","Austin, TX United States","5 4 4"
"AI881IEU60BD0","9","317,297","35 of 46","Miami, Fl USA","4 1 1 1 1 1 1 5 3"
"AI8EDGVPCPRKY","1","7,108,332","3 of 3","Florida","5"
"AI8EMB0HUC6Z5","10","2,856","1736 of 2223","Sunnydale, CA","3 5 4 5 5 5 5 2 3 5"
"AI8FLFI5KYWPQ","1","10,092,360","1 of 3","","5"
"AI8MBHOTSIXFY","10","160,311","53 of 60","Cape Coral, Florida","5 1 1 5 5 5 4 3 5 5"
"AI8P5DLZJ5JG4","15","338,180","13 of 16","","5 5 5 5 5 5 5 4 1 5"
"AI8XUY2RZ1AL9","2","2,369,555","9 of 9","","5 1"
"AI94CELMD96R8","10","6,412,075","5 of 9","Mesa, AZ","5 1 4 5 5 5 1 4 3 1"
"AI97MEEOW3EJ1","1","4,540,246","3 of 3","","5"
"AI98VOMWCXP5M","6","1,822,526","8 of 13","Fort Worth TX","5 3 1 5 5 4"
"AI9IG3GU6JS0V","4","1,488,499","7 of 9","","5 5 5 1"
"AI9K6DKRRJZ23","4","3,714,855","1 of 2","","4 5 5 4"
"AI9K7IX2BUMJP","10","20,708","107 of 134","Illinois, USA","3 5 5 5 5 4 3 5 3 5"
"AI9NZAO7GKRRD","4","1,646,067","20 of 21","CA","5 5 4 1"
"AI9PGMZFHWAFR","1","2,371,051","25 of 27","","5"
"AI9PYOK0GFJ2F","1","10,447,116","6 of 7","","4"
"AI9XQS8PEN3LD","4","15,257,404","34 of 138","","5 5 5 1"
"AIA1BI9GP79CT","5","2,948,265","8 of 10","Bay Area,CA","3 3 5 2 5"
"AIA302T2AMQ50","4","790,617","12 of 14","","3 5 5 5"
"AIA4DEOWVFGVE","10","443,832","15 of 23","USNH","4 4 5 5 5 1 5 1 5 5"
"AIA50XG084N4M","10","745,938","37 of 69","San Diego","2 5 4 4 2 4 2 2 2 2"
"AIA5QTT7E0D8Y","3","1,946,137","5 of 5","","3 5 5"
"AIA8TLW40CVDX","10","2,138,759","5 of 5","Hickory NC","5 5 5 5 4 5 5 4 5 5"
"AIAT5BE64JRUJ","4","4,499,289","3 of 3","","4 5 2 5"
"AIAVW9S8SYRXL","1","8,577,559","1 of 1","","5"
"AIAWSGP0ETRUF","2","15,654,813","33 of 248","","1 3"
"AIAY8QK2OARGI","1","9,644,963","","","1"
"AIAYRBA26OFG1","1","8,894,057","","","5"
"AIB4R0DN40Y8I","10","797,140","21 of 42","Palm Beach Gardens, FL United States","5 3 4 4 1 2 1 1 5 5"
"AIB4TOFT76XXY","1","15,040,584","","","4"
"AIB6QNBK3RFMT","9","1,157,194","9 of 20","","5 5 5 5 5 2 3 3 2 1"
"AIB7BA1V27VIE","2","3,304,814","3 of 4","","4 4"
"AIB8F3NUCO3OO","2","15,342,234","","","1 2"
"AIBB7LXV8OXZ7","10","555,535","21 of 23","","5 5 4 4 5 4 5 4 5 4"
"AIBKMJAKDIWK6","1","15,321,803","4 of 18","Boston","1"
"AIBRTGBN07D6A","10","12","50476 of 52642","","4 4 5 4 4 3 4 4 4 4"
"AIBWNG0XGKV6U","2","6,169,324","","san mateo, california United States","3 5"
"AIBYSHZ0MOQU","1","10,515,249","","","5"
"AIC0OQL6SOVSH","1","9,100,847","","","5"
"AIC10XQB63KCX","5","1,175,744","5 of 5","","5 5 1 4 3"
"AIC4UL49A2IEI","7","1,232,136","23 of 25","Selmer, TN USA","5 5 5 5 5 5 5"
"AICHAULTBGSHM","2","15,303,507","3 of 15","Chicago, IL USA","2 5"
"AICUQHKKXCI6Z","4","1,163,357","4 of 4","","5 5 5 4"
"AICZLEL9HE6SW","4","15,555,536","16 of 42","","5 5 3 1"
"AID1XF4K5KQ3F","10","34,008","73 of 84","Orange County, California","2 4 5 5 3 5 5 5 5 5"
"AID3UTA2J4M5Q","2","4,210,610","3 of 5","","5 4"
"AID54JCYZBZO7","3","3,083,662","3 of 3","","5 3 5"
"AID58U4PLZFLF","1","8,793,531","","Queens, NY USA","2"
"AIDB9HCHBZ6BJ","10","75,422","82 of 134","Overland Park, KS","5 3 4 5 4 4 3 4 4 3"
"AIDF20JDZFKU5","2","15,302,459","4 of 12","","5 1"
"AIDJU6YQ9E1RY","10","443,490","30 of 52","","5 5 5 5 5 5 1 5 1 2"
"AIDVWHII0N7KY","2","15,380,224","3 of 16","","5 1"
"AIDXPGU33LC8D","4","15,334,650","3 of 9","Las Vegas, NV","5 5 1 5"
"AIE0Y0TJZQO68","7","606,486","19 of 24","","4 1 1 2 1 3 2"
"AIE2WELOR2M13","4","2,632,032","6 of 10","GARY, IN, US","5 5 5 5"
"AIEEK7AHXKZCC","2,350","797","11959 of 14346","United States","5 5 5 5 5 5 5 5 5 5"
"AIEGOCVGKPGL1","1","3,991,293","10 of 11","","4"
"AIENBI3RTID6L","6","1,640,645","6 of 10","Ben Lomond, CA USA","2 2 4 3 2 3"
"AIEUVXVH5MBWI","1","4,961,291","14 of 21","","1"
"AIEY1K9X722DH","1","7,935,235","1 of 1","","4"
"AIEZQIBS2VJO9","30","18,435","163 of 193","","5 5 5 5 5 5 5 1 5 5"
"AIF3MKK8RCWV8","1","8,448,133","1 of 1","","2"
"AIFAKUIJ31ADJ","9","15,580,275","5 of 35","usa","4 4 5 5 1 1 1 1 2 4"
"AIFBT8AN9RI53","10","15,611,327","3 of 13","Any Town, USA","5 4 3 5 5 2 5 5 5 5"
"AIFBZK6JSVA5O","9","391,870","44 of 62","","4 2 2 1 4 1 5 2 5"
"AIFNMDW0BLDO5","1","15,231,844","5 of 18","","1"
"AIFV9HVQWHH65","1","15,210,286","4 of 13","","1"
"AIFZOA3790SQM","10","63,303","143 of 170","Los Angeles, CA","3 5 5 3 4 5 5 4 2 5"
"AIGH49UIIV95","9","1,384,935","10 of 16","","5 5 5 5 5 5 5 5 5 5"
"AIGJ8JIK8K423","2","8,297,748","3 of 6","","5 5"
"AIGON9TSMTSYM","10","508,578","7 of 10","Northeast, USA","2 3 4 4 4 5 5 3 3 4"
"AIGQTP1QECVLX","3","15,148,607","9 of 17","","2 4 2"
"AIGUOUA6J4IBO","1","10,012,488","","","5"
"AIGYPOJ02TTSE","9","15,576,255","7 of 19","Oakland, Ca, US","4 4 4 4 4 3 4 4 4"
"AIH7VUR13M4NN","2","5,107,494","3 of 6","","5 5"
"AIHB63T2ETET7","2","7,596,611","1 of 2","","4 5"
"AIHGDCS4SB0Q9","1","15,237,002","1 of 7","Bermuda","3"
"AIHHEM0ODVFOL","3","15,042,112","2 of 7","Guadalajara, Jalisco, M??x.","5 5 5"
"AIHI82744BIM8","18","264,872","10 of 11","","5 1 1 1 3 5 1 1 1 1"
"AIHMXIOS0TUGV","2","15,237,874","2 of 12","","4 1"
"AIHNQ1WSXTGFD","34","186,102","33 of 52","chillicothe, ill usa","5 1 5 4 5 5 5 5 5 4"
"AIHQ4AXV5CT9N","10","10,128","510 of 628","Massachusetts","3 5 4 5 1 5 2 5 5 5"
"AIHY0A67TP8XI","2","3,603,408","10 of 12","","5 5"
"AIHYQ86N0LP61","18","358,043","180 of 240","Youngstown, Ohio United States","2 3 1 5 5 1 5 4 1 2"
"AII1RGQVY49UL","3","4,607,115","2 of 4","","5 5 5"
"AII26RBERBAXH","1","9,514,176","12 of 25","","1"
"AII5OGSY2UCNE","3","6,208,225","7 of 12","Seattle, WA","3 4 4"
"AII76KI7P5BJ5","1","7,710,698","5 of 7","","4"
"AII7MYD1UP5Z4","10","125,768","102 of 107","Florida, USA","5 5 1 5 4 5 4 1 5 5"
"AIIFDPE6L4565","2","4,175,067","2 of 2","","5 4"
"AIIFJE8T2Z9R9","1","8,678,786","1 of 2","","1"
"AIIP7WSV17BR7","10","29,366","649 of 771","Boiling Springs, SC USA","4 3 5 5 5 5 4 5 5 5"
"AIIQPI3TRJX2N","10","286,506","170 of 246","Los Angeles, CA","5 5 5 5 5 5 5 5 5 5"
"AIIR8E34EDKCQ","10","1,064","7259 of 8468","New York City","5 2 5 4 5 2 4 5 3 5"
"AIITRNQEO2ZJ9","10","105,341","117 of 139","Cali","5 5 3 5 5 5 3 5 4 1"
"AIJ6KFPOTXCAN","10","750,494","69 of 88","Pittsburgh, PA","5 5 5 2 5 4 2 1 3 3"
"AIJ6ZL7D34NOR","4","11,174,427","1 of 3","Rosamond, CA","5 5 4 5"
"AIJBWUZBCD0IY","10","117,135","60 of 74","California","5 4 4 4 2 5 4 5 4 5"
"AIJEXPU1ZRZU9","8","8,444,414","69 of 135","New York, NY USA","4 1 5 1 1 1 1 5"
"AIJFLH6L5SYMQ","2","6,726,220","","","5 5"
"AIJHK9CPA8GB3","4","15,548,977","2 of 13","","5 5 1 5"
"AIJO9E2P6J1NB","4","9,386,838","5 of 7","Charlotte NC USA","5 3 5 4"
"AIJQU979J6UFY","10","532","3976 of 4454","Chicago","4 4 3 4 5 4 4 4 4 4"
"AIK16JZZ9J46I","10","15,665,357","39 of 149","CO","1 1 1 5 5 1 5 5 5 5"
"AIK3G64XWW92Y","1","10,055,165","","","3"
"AIKDNESAP7MX2","12","1,689,669","4 of 5","","5 5 5 5 5 5 5 4 3 2"
"AIKE8W6UP86OT","1","6,275,981","5 of 5","","4"
"AIKEOEBDDPVHG","10","15,654,615","6 of 81","","5 4 5 5 3 5 5 5 1 1"
"AIKJIJIH61J4E","5","1,577,453","7 of 8","NYC","5 4 4 4 4"
"AIKJWUTEY0178","6","15,246,833","7 of 16","Elk Grove CA","2 3 5 1 3 2"
"AIKKZVL75CGII","1","9,935,697","2 of 4","","1"
"AIKOBWK8I8EDU","4","4,587,533","7 of 15","","5 1 1 1"
"AIKUYLO148CRS","1","15,036,537","","VT United States","4"
"AIKXVIXWBABIX","10","15,536,677","62 of 114","","2 5 1 5 2 5 5 1 5 5"
"AIKY16T9AF68W","4","1,133,135","8 of 9","CA,USA","5 5 4 2"
"AIL00VPA0K2KC","10","61,738","115 of 126","Phoenix, AZ USA","5 4 4 4 5 5 5 4 5 5"
"AIL5EA82725CA","2","11,296,537","1 of 3","Cincinnati, OH","4 1"
"AIL5TPLHIJ5FF","5","4,372,461","1 of 1","PURCELLVILLE, VA, United States","5 5 5 5 5"
"AILBBYUZ8JADU","10","15,629,994","73 of 204","San Francisco, CA USA","1 5 2 2 1 1 1 1 4 2"
"AILCQNPQBEXMO","10","15,148,976","6 of 25","Florida","4 5 5 5 5 5 1 5 5 5"
"AILFPH6R6B0MZ","23","158,895","52 of 78","","5 5 5 5 5 5 5 5 5 5"
"AIM3LFTZS5B34","4","1,918,655","2 of 2","","4 5 5 5"
"AIMDFF1CVOM7Z","2","4,467,456","20 of 23","","2 5"
"AIMDSJ28WBL14","10","341,672","22 of 25","Indianapolis, IN","5 3 4 4 3 3 3 3 5 5"
"AIMGNTCAKN0LW","4","2,759,825","","","3 4 4 5"
"AIMLDOVR4F3S2","4","4,850,311","1 of 3","Myrtle Beach, SC USA","5 4 5 5"
"AIMODYBDGBFEV","1","9,243,222","","","5"
"AIN2D3UFEXQGE","3","15,301,198","4 of 11","","5 2 5"
"AIN4ZYNN5YDW1","8","670,386","10 of 11","Boston, MA","5 5 5 5 5 5 4 4"
"AIN53GBUA4VW3","2","6,321,017","","","4 5"
"AIN5XKCSPVCH5","1","10,090,174","","","1"
"AIN6CTFXD9X05","10","534,368","6 of 7","","4 5 5 4 4 4 5 5 4 4"
"AIN8T4MNAMTFH","10","128,501","20 of 22","","4 5 5 5 5 5 5 5 5 5"
"AINEWK5TLA5S7","14","131,568","43 of 48","","4 4 5 3 5 3 4 4 5 5"
"AINIC99C0QH50","1","10,033,102","","","5"
"AINII0Y8743YP","2","4,156,424","1 of 1","","5 5"
"AINLTET20YY1U","3","1,694,354","3 of 3","","5 5 5"
"AINP5JFKRTIW8","8","2,627,663","15 of 31","Brooklyn, NY","2 5 4 3 2 4 4 3"
"AINQRSUS3VCMX","2","7,424,504","1 of 1","naples, ny United States","4 5"
"AIOE090AXAU27","6","2,276,262","2 of 4","","5 5 5 5 5 5"
"AIOGB4G6796DO","6","2,215,031","13 of 18","Venezuela","1 5 5 1 5 4"
"AIOMEMMMFQ527","2","8,039,269","1 of 2","","2 3"
"AIOOC0AKVDTRH","1","10,133,953","","CHARLOTTE, MI, United States","1"
"AIOODIDBZFXHE","10","128,462","29 of 37","","5 5 5 5 5 1 4 5 1 5"
"AIOQY52LV5DVT","3","4,849,708","","","1 2 3"
"AIORYAT934JDW","4","15,457,107","1 of 4","","5 5 3 5"
"AIP30GC5N7QFR","2","8,450,830","3 of 6","","5 5"
"AIP84IP70FK7T","2","3,389,420","2 of 2","","4 5"
"AIPPDGTC2QP5X","1","6,551,940","3 of 4","","3"
"AIPPY41W5SUMC","10","804,620","75 of 92","Triangle, VA, United States","5 1 5 3 4 2 4 5 5 5"
"AIPSUF99BQ17T","10","13,202","734 of 936","California","3 5 2 5 5 5 5 5 3 1"
"AIPTCIAVTB6TH","10","421,796","32 of 34","","4 5 4 4 5 5 5 4 3 4"
"AIPTTY2UO42VX","3","8,833,774","","Eureka, CA, US","5 4 3"
"AIPZWRPQB69Y5","2","3,685,360","1 of 1","","3 5"
"AIQ4E3HMDA6QQ","3","2,197,282","2 of 2","","5 5 5"
"AIQ67LVSZNP4D","6","2,384,607","3 of 6","","3 4 3 3 5 5"
"AIQ9P2EY93003","2","2,061,427","13 of 17","","5 5"
"AIQD7N4IJFZ9O","1","9,322,138","1 of 2","Ninilchik, Alaska, US","5"
"AIQEOFATC7TIM","4","1,238,918","13 of 18","","5 3 5 4"
"AIQTLG3HZJT9K","10","170,348","36 of 53","","3 5 2 4 4 4 5 3 2 5"
"AIR0D9JGATVTQ","10","216,028","44 of 58","Houston, Texas","1 4 4 5 5 2 3 5 4 5"
"AIR2JIOOZN7DR","10","94,457","197 of 206","","5 5 5 5 4 4 5 1 5 5"
"AIR615AMHPBBU","10","578,613","5 of 5","","4 5 5 5 5 4 5 5 5 5"
"AIR6CA1GZOOE","10","15,627,195","10 of 41","","5 5 5 5 5 3 5 1 3 5"
"AIRF1IZ2ZAN3O","10","88,346","25 of 30","","5 5 5 5 5 5 5 5 5 5"
"AIRHMFPIF7DAM","1","14,982,175","","","1"
"AIRHRV3D8X4J1","10","6,876","6442 of 7525","Colorado Springs, Colorado, USA","5 5 5 5 5 4 5 5 5 5"
"AIRIZSUJ6943P","2","2,549,279","3 of 3","","5 4"
"AIRMGFFOKI363","5","15,467,452","7 of 21","","5 1 5 2 1"
"AIRQPS40EW81F","10","602,144","7 of 9","SPRING VALLEY, CA United States","4 5 4 1 4 3 5 5 5 5"
"AIRRVMNR7WD5A","3","15,250,965","3 of 8","Wisconsin","5 5 5"
"AIRSUHRCGNTYU","1","8,811,009","","","3"
"AIRVME3QOPYBU","16","15,534,907","17 of 39","Fort Worth, Tx United States","5 5 5 5 5 5 5 5 1 5"
"AIRZHDH5PLOBO","9","2,761,111","2 of 3","Ohio","4 5 4 5 5 5 2 5 5"
"AIS603XH60Q52","4","15,511,227","9 of 27","","5 1 5 3"
"AIS9X6FYVR7I2","3","8,200,677","1 of 2","","4 4 5"
"AISE1FT684HHB","10","15,654,799","3 of 18","","2 4 4 4 4 4 4 4 4 4"
"AISYCLDS0T056","6","15,604,945","4 of 13","","4 1 2 4 1 1"
"AISYM33PLBYLX","73","60,700","154 of 205","Minneapolis, MN","5 5 4 1 3 5 3 4 4 1"
"AIT64CCR0HH3M","2","6,713,933","1 of 2","conway,ar.","5 5"
"AIT7EAYPF1GHZ","12","1,037,067","15 of 28","","4 4 5 5 5 5 1 5 5 5"
"AIT9GH0QVESTS","1","11,591,176","","Michigan,USA","5"
"AITC0QSVE8P2I","10","470,759","11 of 13","","5 5 4 5 4 5 4 3 4 2"
"AITCLZDPC6QEN","2","4,425,061","3 of 3","","4 1"
"AITCOLU8RLFUG","3","3,802,974","2 of 6","Houston, TX United States","5 1 1"
"AITJCKHDDTP4D","4","4,456,108","1 of 2","Florida, USA","5 5 5 5"
"AITLELK2Q4SYP","2","3,571,148","8 of 11","","5 5"
"AITMV5O2V9KNJ","3","1,234,344","56 of 68","hermosa beach, california","5 5 5"
"AITO4D7B6H3IT","6","1,518,079","2 of 2","Hayward Calif. USA","4 1 5 5 5 5"
"AITT09G2W02VB","26","42,147","124 of 168","Bozeman, Montana","3 2 1 5 5 5 4 5 5 4"
"AITXF5DJHT8NV","1","15,113,012","","","3"
"AITYU15A4K5QL","7","15,607,332","4 of 14","Urbana, IL","5 1 1 1 1 5 5"
"AIU1UZVV5H7MR","3","15,403,933","3 of 11","","4 2 5"
"AIU30T6Q1KCX6","2","4,948,976","1 of 1","","5 5"
"AIU6PUAMLJBQK","1","8,977,423","1 of 2","Boonville, USA","1"
"AIUFNMWWG2KCW","1","11,093,142","1 of 4","MIAMI, FLORIDA, US","5"
"AIURN1XRU7V8O","10","269,543","93 of 132","Deatsville, Alabama United States","1 5 5 5 4 5 5 2 5 5"
"AIUS468L5OYRJ","1","6,205,701","2 of 2","","5"
"AIUVMQ3SR6I1T","1","5,309,135","3 of 4","ma usa","1"
"AIUY0PRF9HVHB","5","8,649,824","19 of 31","","1 2 5 5 2"
"AIUZKHWORDUEW","4","2,402,842","2 of 3","","3 5 5 5"
"AIV2XYWZD5419","2","6,514,329","3 of 6","","1 5"
"AIV52F4ZFPAFW","3","3,653,446","1 of 2","","3 5 4"
"AIV5XRZI619A6","1","7,671,785","2 of 3","","5"
"AIV82DDE3R7D1","3","2,487,660","3 of 3","Sellersville, PA United States","4 5 5"
"AIV8SY89HQMG7","1","15,096,804","13 of 32","","5"
"AIV9VBN098BEH","10","1,120,948","6 of 11","","3 3 5 5 5 5 3 3 5 5"
"AIVC0BZ9JT0MZ","10","1,229,303","4 of 7","","4 4 4 5 5 5 5 5 3 4"
"AIVCCK1TKMU1D","10","755,561","51 of 67","Huntersville, NC USA","5 5 5 5 1 5 5 5 5 5"
"AIVD51B6QGU2B","1","9,357,584","","","5"
"AIVF8RUWG8WHS","2","4,730,728","5 of 10","","1 2"
"AIVJK2RQZR913","10","143,723","25 of 30","","5 5 4 4 5 5 5 4 4 5"
"AIVKV7O4XZGX9","9","2,060,704","2 of 3","kansas city, mo","5 5 4 5 5 1 5 5 3"
"AIVP0ED5Y1I3Q","10","1,297,003","30 of 55","Omaha, Nebraska United States","4 5 5 5 5 5 5 5 5 5"
"AIVS9YBY06OP5","10","23,382","698 of 782","California, USA","3 1 4 5 5 5 4 1 5 3"
"AIVU1J51MJ9O2","10","3,276","986 of 1075","Lubbock, Texas USA","5 5 5 4 5 5 5 5 3 5"
"AIVWURQVAK4AK","1","9,168,692","1 of 2","","5"
"AIVWW39F09CIJ","10","169,497","37 of 53","","4 2 2 4 3 5 5 5 1 3"
"AIVZ21CK6N1DA","10","71,151","72 of 80","USA","5 4 5 5 5 5 5 5 5 5"
"AIW0676G7SHRV","1","15,442,453","3 of 29","","1"
"AIW1LYSV58FU","1","1,554,149","602 of 798","","1"
"AIW1X8G28X7WA","10","690","2614 of 2796","Panama City, FL","4 5 5 4 5 5 5 5 5 4"
"AIW2H2LSRC4RA","1","15,150,879","","","3"
"AIWCHI9XE1T43","1","10,127,223","1 of 3","","4"
"AIWJOJF5PGCY6","1","8,819,742","","","5"
"AIWNUSWG9ACGL","2","4,994,771","9 of 9","san jose, CA","3 4"
"AIWWVA3HH0PFJ","10","1,678,572","9 of 14","Athens, Ga United States","5 1 5 5 2 5 4 5 4 5"
"AIX3LIJJXUNGN","1","8,740,973","1 of 2","","5"
"AIX578753H2SW","5","15,352,469","31 of 102","","1 2 5 1 5"
"AIXUYP1JVAHZ1","5","416,610","13 of 16","","5 5 4 5 4"
"AIXXEOGCBC4XL","10","10,054","360 of 393","New Jersey","4 5 5 5 4 4 3 5 4 4"
"AIXY10UXZBDZL","8","15,593,007","7 of 28","nj,usa","1 2 2 1 1 1 2 3"
"AIXYLCK9HK2B0","10","15,667,305","183 of 477","","5 5 5 3 5 5 5 5 1 2"
"AIY0OFREWQKE6","1","3,864,978","5 of 5","","4"
"AIY5Q7PSIJYVC","6","2,022,487","18 of 20","Boston","5 5 5 5 5 1"
"AIYAT9HSQ67EO","4","4,336,868","6 of 9","New York, NY USA","4 5 5 4"
"AIYBIC4547NMX","10","374,974","35 of 39","South Carolina","5 5 1 3 5 3 5 5 5 5"
"AIYHUYQNF5GCA","10","686,424","46 of 82","Kenora, Ontario, Canada","5 4 5 4 1 5 1 5 5 5"
"AIYIAZHZYG4EN","10","104,611","44 of 59","","1 5 4 3 4 3 4 3 4 5"
"AIYLKS7IMIMUC","15","621,669","27 of 35","Vernon Rockville, CT","4 4 4 4 5 5 5 3 3 5"
"AIYODG9C3X7QS","5","1,277,865","4 of 4","","5 5 5 5 5"
"AIYPRN0WATR84","10","506,347","19 of 39","","4 2 4 3 3 2 3 3 4 3"
"AIYTRM26670BB","1","9,289,894","","","5"
"AIYUWQQL62U9X","10","154,500","25 of 32","","5 5 5 5 5 5 5 5 5 5"
"AIZ1MPQHFZ8AK","1","10,995,569","5 of 5","Houston, TX USA","1"
"AIZ2DQVPREZ9D","3","15,479,209","30 of 111","Los Angeles, CA","3 1 1"
"AIZ548MCLH3S7","2","6,160,177","4 of 7","","1 4"
"AIZ61L28SHZRY","2","11,421,354","","","1 5"
"AIZ6SRPWP0IC0","10","405,794","46 of 53","ky","5 5 5 5 4 4 1 5 5 5"
"AIZ8US51XT1VH","1","7,576,898","2 of 2","","5"
"AIZV1FGLMOI1R","3","3,500,327","2 of 3","","5 5 5"
"AIZV3USIKRRB5","2","15,140,384","2 of 7","Mableton, GA, US","5 5"
"AJ03D2VA5RULV","8","699,290","8 of 12","","5 5 5 5 5 1 5 5"
"AJ081W66S16WF","2","15,269,300","","NY","4 5"
"AJ09Z53P0AKBS","1","7,965,427","1 of 1","","1"
"AJ0A2Z3BHHTXD","1","8,998,940","1 of 2","","4"
"AJ0AZ3Y8UYL6P","10","66,192","42 of 50","","5 5 5 5 5 5 5 5 5 3"
"AJ0DX5ZV9IH39","1","5,009,797","2 of 2","","4"
"AJ0JOELVTNV5A","4","2,404,648","7 of 11","","3 5 4 5"
"AJ0NUB4RW09RU","5","2,036,905","11 of 14","Minnetonka, MN USA","5 5 5 5 5"
"AJ0OK340EPNR","6","839,868","10 of 11","Miami, Fl","5 5 5 5 5 4"
"AJ0ZC8PG4ZH47","8","787,440","13 of 14","IA","2 3 4 5 5 1 5 2"
"AJ1F0QZCJ9A6S","10","117,992","144 of 177","Palm Bay, Florida United States","1 5 1 5 1 3 1 2 3 1"
"AJ1HPHIU7W981","2","2,180,392","4 of 4","","5 5"
"AJ1SLXI992Q5E","2","3,717,712","6 of 6","","5 4"
"AJ1YEO3R189UV","2","8,606,884","","","5 3"
"AJ21OZHO466Z","3","2,324,956","1 of 1","","4 5 5"
"AJ2592DWEFEQ","4","5,004,110","","Chicago, IL","5 5 5 5"
"AJ2AYIBS59DHU","10","307,783","48 of 65","Midwest","5 5 5 4 5 4 4 5 2 2"
"AJ2BY8ELCJ93P","10","64,918","116 of 138","Marietta GA","4 2 2 5 3 1 1 2 5 3"
"AJ2DU4JFF2DYT","10","34,671","74 of 86","South Carolina","4 5 2 5 4 4 4 4 5 5"
"AJ2GOTRDN90H2","7","15,658,664","35 of 179","TX","1 1 5 5 5 4 1"
"AJ2SPFOU3G3IQ","1","9,263,696","","lebanon, ct United States","5"
"AJ2UWVX0CQXJP","3","9,025,391","2 of 6","Glendale, CA United States","1 3 4"
"AJ2VSCEP529VI","10","505,078","6 of 9","","3 5 3 4 5 5 5 5 5 4"
"AJ2XCWGI0868X","32","512,279","109 of 142","San Jose, CA USA","5 5 5 4 3 4 1 4 4 3"
"AJ2YEOAN3SHJ3","10","93,583","72 of 80","","1 4 5 5 2 5 5 3 5 5"
"AJ30ODSI7JPSO","10","15,554,161","11 of 33","","1 5 5 3 5 5 2 5 1 4"
"AJ3575ORPIUKC","10","519,047","9 of 9","","3 4 4 1 3 4 4 5 3 5"
"AJ38LMYET4AT","5","15,581,555","12 of 40","","1 1 1 5 1"
"AJ3A3ML7A4QS7","6","1,029,362","19 of 23","","5 1 4 5 5 5"
"AJ3C934EGBXMJ","10","183,645","62 of 77","LV, NV","5 1 4 1 4 5 5 5 4 5"
"AJ3IDB3CTNJJI","8","641,788","40 of 76","","5 5 2 4 1 4 5 1"
"AJ3KKNQCA5KC5","10","222,355","38 of 95","La Porte, TX","5 5 3 5 1 5 5 5 4 5"
"AJ3P4VLO2C48I","1","8,653,858","","","4"
"AJ44K5LKGUAT9","6","15,549,207","1 of 11","","3 5 4 1 4 3"
"AJ46IKJF2QKM8","10","15,562,732","16 of 28","So. Cal.","5 5 5 5 5 3 5 4 5 4"
"AJ4JCTCC8CKIM","1","7,456,287","6 of 11","","1"
